KEGG Gene ID	KEGG Pathway ID
111	hsa00230|hsa01100|hsa01522|hsa04015|hsa04022|hsa04024|hsa04062|hsa04072|hsa04114|hsa04211|hsa04213|hsa04261|hsa04270|hsa04371|hsa04540|hsa04611|hsa04713|hsa04714|hsa04723|hsa04724|hsa04725|hsa04726|hsa04727|hsa04728|hsa04750|hsa04911|hsa04912|hsa04913|hsa04914|hsa04915|hsa04916|hsa04918|hsa04921|hsa04923|hsa04924|hsa04925|hsa04926|hsa04927|hsa04928|hsa04934|hsa04935|hsa04970|hsa04971|hsa04972|hsa04976|hsa05012|hsa05030|hsa05031|hsa05032|hsa05034|hsa05163|hsa05166|hsa05200|hsa05207|hsa05414
11100	hsa05164
11105	hsa00310|hsa01100
11108	hsa04722
111089941	hsa04141
1111	hsa04110|hsa04115|hsa04218|hsa05166|hsa05170|hsa05203
11112	hsa00280|hsa01100
11124	hsa04217
11127	hsa04340
11128	hsa03020|hsa04623
11136	hsa04974
11140	hsa04151
11145	hsa00564|hsa00565|hsa00590|hsa00591|hsa00592|hsa01100|hsa04014|hsa04923
11146	hsa05131
11149	hsa04530
11151	hsa04145|hsa05152
11154	hsa04142
11157	hsa03018|hsa03040
11164	hsa00230|hsa01100
11168	hsa03250
1118	hsa00520|hsa01100
11181	hsa00500|hsa01100
11184	hsa04010
11185	hsa00380|hsa00450|hsa01100
11186	hsa04014|hsa04390|hsa04392|hsa05200|hsa05206|hsa05219|hsa05223
1119	hsa00564|hsa01100|hsa05231
11194	hsa02010
11197	hsa04310
112	hsa00230|hsa01100|hsa01522|hsa04015|hsa04022|hsa04024|hsa04062|hsa04072|hsa04114|hsa04211|hsa04213|hsa04261|hsa04270|hsa04371|hsa04540|hsa04611|hsa04713|hsa04714|hsa04723|hsa04724|hsa04725|hsa04727|hsa04742|hsa04750|hsa04911|hsa04912|hsa04913|hsa04914|hsa04915|hsa04916|hsa04918|hsa04921|hsa04923|hsa04924|hsa04925|hsa04926|hsa04927|hsa04928|hsa04934|hsa04935|hsa04961|hsa04962|hsa04970|hsa04971|hsa04972|hsa04976|hsa05032|hsa05163|hsa05166|hsa05200|hsa05207|hsa05414
1120	hsa00564|hsa01100|hsa05231
11200	hsa04110|hsa04115|hsa04218|hsa05166
11201	hsa03460
11211	hsa04150|hsa04310|hsa04390|hsa04550|hsa04916|hsa04934|hsa05010|hsa05022|hsa05165|hsa05200|hsa05205|hsa05217|hsa05224|hsa05225|hsa05226
11213	hsa04722
11214	hsa04928|hsa05163
11221	hsa04010
11222	hsa03010
11224	hsa03010|hsa05171
11226	hsa00512|hsa00514|hsa01100
112268384	hsa04740
11227	hsa00512|hsa00514|hsa01100
11231	hsa03060|hsa04141
11238	hsa00910|hsa01100
112398	hsa04066|hsa05200|hsa05211
112399	hsa04066|hsa05200|hsa05211
112483	hsa00330|hsa01100|hsa04216
11253	hsa00510|hsa00513|hsa01100|hsa04141
11255	hsa04080
112574	hsa05132
11258	hsa05014|hsa05016|hsa05022|hsa05132
11260	hsa03013
112609	hsa04935
11264	hsa04146
11267	hsa04144
11269	hsa03013|hsa03015
112714	hsa04145|hsa04210|hsa04530|hsa04540|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05130|hsa05132
112724	hsa00830|hsa01100|hsa01240
11273	hsa05014|hsa05017|hsa05022
112744	hsa04060|hsa04657|hsa04659|hsa05321
112755	hsa04130|hsa04721
11277	hsa04623
1128	hsa04020|hsa04024|hsa04080|hsa04151|hsa04725|hsa04810|hsa05010|hsa05022
112817	hsa00330|hsa00630|hsa01100
11282	hsa00510|hsa00513|hsa01100
11283	hsa00590|hsa01100
112849	hsa00330|hsa01100
11285	hsa00532|hsa00534|hsa01100
1129	hsa04020|hsa04024|hsa04080|hsa04151|hsa04725|hsa04810
112936	hsa04144
113	hsa00230|hsa01100|hsa01522|hsa04015|hsa04020|hsa04022|hsa04024|hsa04062|hsa04072|hsa04114|hsa04211|hsa04213|hsa04261|hsa04270|hsa04371|hsa04540|hsa04611|hsa04713|hsa04714|hsa04723|hsa04724|hsa04725|hsa04727|hsa04750|hsa04911|hsa04912|hsa04913|hsa04914|hsa04915|hsa04916|hsa04918|hsa04921|hsa04923|hsa04925|hsa04926|hsa04927|hsa04928|hsa04934|hsa04935|hsa04970|hsa04971|hsa04972|hsa04976|hsa05032|hsa05163|hsa05166|hsa05200|hsa05207|hsa05414
113026	hsa00562|hsa01100|hsa04020|hsa04070|hsa04919|hsa04933|hsa05131
113091	hsa04080
1131	hsa04020|hsa04080|hsa04725|hsa04742|hsa04810|hsa04911|hsa04970|hsa04971|hsa04972|hsa05010|hsa05022
11311	hsa04144
11313	hsa00564
113130	hsa05206
113146	hsa05132
11315	hsa05012|hsa05022
11317	hsa04330|hsa04658|hsa05017|hsa05165|hsa05169|hsa05203
113189	hsa00532
1132	hsa04080|hsa04725|hsa04810
11320	hsa00510|hsa00513|hsa01100
113235	hsa01523|hsa04977|hsa04978
11325	hsa03040
11326	hsa04610
113278	hsa04977
1133	hsa04020|hsa04080|hsa04725|hsa04810|hsa05010|hsa05022
11332	hsa00062|hsa01040
11335	hsa05131
11337	hsa04068|hsa04136|hsa04137|hsa04140|hsa04621|hsa04727
11338	hsa03040
1134	hsa04080
11340	hsa03018
11343	hsa00561|hsa01100|hsa04714|hsa04723|hsa04923
11345	hsa04068|hsa04136|hsa04137|hsa04140|hsa04621|hsa04727
113451	hsa00330|hsa01100
113457	hsa04145|hsa04210|hsa04530|hsa04540|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05130|hsa05132
11346	hsa04530
1135	hsa04080
1136	hsa04080|hsa04725|hsa05207
113612	hsa00071|hsa00590|hsa01100
113675	hsa00260|hsa00270|hsa00290|hsa01100|hsa01200|hsa01230
1137	hsa04080|hsa04725|hsa05033|hsa05207
1138	hsa04080
113835	hsa05168
113878	hsa04330
1139	hsa04020|hsa04080|hsa04725|hsa05010|hsa05022|hsa05033|hsa05207
114	hsa00230|hsa01100|hsa01522|hsa04015|hsa04020|hsa04022|hsa04024|hsa04062|hsa04072|hsa04114|hsa04211|hsa04213|hsa04261|hsa04270|hsa04371|hsa04540|hsa04611|hsa04713|hsa04714|hsa04720|hsa04723|hsa04724|hsa04725|hsa04727|hsa04742|hsa04750|hsa04911|hsa04912|hsa04913|hsa04914|hsa04915|hsa04916|hsa04918|hsa04921|hsa04923|hsa04925|hsa04926|hsa04927|hsa04928|hsa04934|hsa04935|hsa04970|hsa04971|hsa04972|hsa04976|hsa05032|hsa05163|hsa05166|hsa05200|hsa05207|hsa05414
1140	hsa04080
114026	hsa05168
1141	hsa04080|hsa04725|hsa05033|hsa05207
114112	hsa00450|hsa05200|hsa05225
114131	hsa04080
1142	hsa04080
1143	hsa04080|hsa04725|hsa05207
1144	hsa04080
114483833	hsa04613|hsa05034|hsa05203|hsa05322
1145	hsa04080
114548	hsa04217|hsa04621|hsa04625|hsa05130|hsa05131|hsa05132|hsa05133|hsa05135|hsa05164|hsa05171|hsa05417
1146	hsa04080
114609	hsa04064|hsa04620|hsa04936|hsa05130|hsa05132|hsa05133|hsa05152|hsa05161|hsa05235|hsa05417
1147	hsa01523|hsa04010|hsa04014|hsa04062|hsa04064|hsa04068|hsa04150|hsa04151|hsa04210|hsa04380|hsa04620|hsa04621|hsa04622|hsa04623|hsa04625|hsa04657|hsa04658|hsa04659|hsa04660|hsa04662|hsa04668|hsa04920|hsa04936|hsa05010|hsa05120|hsa05130|hsa05131|hsa05132|hsa05135|hsa05142|hsa05145|hsa05160|hsa05161|hsa05162|hsa05163|hsa05164|hsa05165|hsa05166|hsa05167|hsa05168|hsa05169|hsa05170|hsa05171|hsa05200|hsa05208|hsa05212|hsa05215|hsa05220|hsa05221|hsa05222|hsa05235|hsa05417|hsa05418
114769	hsa04621
114798	hsa04514
114805	hsa00512|hsa00514|hsa01100
114879	hsa04979
1149	hsa04152
114907	hsa04068
115	hsa00230|hsa01100|hsa01522|hsa04015|hsa04020|hsa04022|hsa04024|hsa04062|hsa04072|hsa04114|hsa04211|hsa04213|hsa04261|hsa04270|hsa04371|hsa04540|hsa04611|hsa04713|hsa04714|hsa04723|hsa04724|hsa04725|hsa04727|hsa04750|hsa04911|hsa04912|hsa04913|hsa04914|hsa04915|hsa04916|hsa04918|hsa04921|hsa04923|hsa04925|hsa04926|hsa04927|hsa04928|hsa04934|hsa04935|hsa04961|hsa04962|hsa04970|hsa04971|hsa04972|hsa04976|hsa05032|hsa05110|hsa05163|hsa05166|hsa05200|hsa05207|hsa05414
115004	hsa04623|hsa05131|hsa05163|hsa05168|hsa05170|hsa05171
115019	hsa04978|hsa05208
115024	hsa00240|hsa01100|hsa01232
115111	hsa04971
115196	hsa05168
1152	hsa00330|hsa01100
115201	hsa04136|hsa04140
115209	hsa05017
115361	hsa04621
115362	hsa04621
1154	hsa04630|hsa04917
115509	hsa05168
115650	hsa04060|hsa04064|hsa04672|hsa05166|hsa05340
115653	hsa04612|hsa04650|hsa05332
115727	hsa04010|hsa04014|hsa05200
115752	hsa03018
1158	hsa00330|hsa01100
1159	hsa00330|hsa01100
116	hsa04024|hsa04080|hsa04713|hsa04911|hsa04924
1160	hsa00330|hsa01100
116028	hsa03460
116071	hsa05235
1161	hsa03420|hsa04120
116150	hsa00900
116228	hsa04714
116255	hsa00561|hsa01100
116285	hsa00650|hsa00785|hsa01100
1163	hsa05200|hsa05222
116379	hsa04630
1164	hsa05200|hsa05222
116442	hsa04140|hsa05014|hsa05022
116443	hsa04024|hsa04080|hsa04724|hsa05017|hsa05020|hsa05030|hsa05031|hsa05033|hsa05034
116444	hsa04024|hsa04080|hsa04724|hsa05017|hsa05020|hsa05030|hsa05031|hsa05033|hsa05034
116512	hsa04614
116519	hsa03320
116931	hsa04919
116983	hsa04144
116984	hsa04144
116985	hsa04144
116986	hsa04068|hsa04144
116987	hsa04144
116988	hsa04144
117	hsa04024|hsa04080|hsa04713|hsa04911|hsa04924
117145	hsa00062|hsa04151
117157	hsa04650
117178	hsa04520
117247	hsa04919|hsa04974
117248	hsa00512|hsa00514|hsa01100
117283	hsa04070
1173	hsa04144|hsa04721|hsa04961|hsa05016
1174	hsa04142|hsa05170
1175	hsa04144|hsa04721|hsa04961|hsa05016
117579	hsa04080|hsa04926
117581	hsa05205
1176	hsa04142
117608	hsa05168
1179	hsa04924|hsa04972
1181	hsa04978
118142757	hsa04744
1182	hsa04613
1183	hsa04613
1184	hsa04613
118424	hsa04120|hsa04141|hsa05012|hsa05022
118429	hsa04621
118460	hsa03018
118471	hsa04140
118672	hsa00450|hsa00970
118788	hsa04151|hsa04662
1188	hsa04966
118813	hsa04144
119016	hsa04144
1191	hsa04610
119391	hsa00480|hsa00980|hsa00982|hsa00983|hsa01100|hsa01524|hsa05200|hsa05204|hsa05207|hsa05208|hsa05225|hsa05418
1195	hsa05134
119504	hsa04110|hsa04114|hsa04120|hsa04914|hsa05166
119548	hsa00561|hsa01100
119678	hsa04740
119679	hsa04740
119682	hsa04740
119687	hsa04740
119692	hsa04740
119694	hsa04740
119695	hsa04740
119749	hsa04740
119764	hsa04740
119765	hsa04740
119772	hsa04740
119774	hsa04740
1200	hsa04142
120065	hsa04740
120066	hsa04740
120071	hsa00515|hsa01100
1201	hsa04142
120103	hsa04974
120227	hsa00100|hsa01100
1203	hsa04142
120586	hsa04740
120775	hsa04740
120776	hsa04740
120787	hsa04740
120793	hsa04740
120796	hsa04740
1208	hsa04975
120892	hsa05012|hsa05022
1211	hsa04142|hsa04144|hsa04721|hsa04961|hsa05016|hsa05100
121129	hsa04740
121130	hsa04740
1212	hsa04142|hsa04144|hsa04721|hsa04961|hsa05016|hsa05100
121274	hsa05168
121275	hsa04740
121278	hsa00380|hsa00790|hsa01100|hsa04726
1213	hsa04142|hsa04144|hsa04721|hsa04961|hsa05016|hsa05100
121364	hsa04740
1215	hsa04614|hsa05415
121504	hsa04613|hsa05034|hsa05203|hsa05322
122011	hsa04310|hsa04340|hsa05010|hsa05022|hsa05165|hsa05224|hsa05225|hsa05226
122042	hsa04080|hsa04926
122481	hsa00230|hsa00730|hsa01100|hsa01232|hsa01240
122618	hsa00564|hsa00565|hsa01100
122622	hsa00230|hsa00250|hsa01100|hsa01232|hsa01240
122706	hsa03050
122740	hsa04740
122742	hsa04740
122748	hsa04740
122786	hsa04390|hsa04392
122809	hsa04630|hsa04910|hsa04917|hsa04930
122876	hsa04024|hsa04080
122970	hsa00062|hsa01040|hsa01100|hsa04913
123	hsa03320
1230	hsa04060|hsa04061|hsa04062|hsa05163|hsa05167
123041	hsa04740
123096	hsa04714
123099	hsa00600|hsa01100|hsa04071
1232	hsa04060|hsa04061|hsa04062|hsa05163|hsa05167|hsa05203
123263	hsa00670|hsa00970|hsa01100
123264	hsa04976
123283	hsa00970
1233	hsa04060|hsa04061|hsa04062|hsa05167|hsa05203
1234	hsa03250|hsa04060|hsa04061|hsa04062|hsa04144|hsa05145|hsa05163|hsa05167|hsa05170|hsa05203
1235	hsa04060|hsa04061|hsa04062
1236	hsa04060|hsa04061|hsa04062
123688	hsa00310|hsa01100
1237	hsa04060|hsa04061|hsa04062|hsa05167|hsa05203
123720	hsa04530
123745	hsa00564|hsa00565|hsa00590|hsa00591|hsa00592|hsa01100|hsa04010|hsa04014|hsa04072|hsa04217|hsa04270|hsa04370|hsa04611|hsa04664|hsa04666|hsa04724|hsa04726|hsa04730|hsa04750|hsa04912|hsa04913|hsa04921|hsa05231
123876	hsa00650|hsa01100
124	hsa00010|hsa00071|hsa00350|hsa00620|hsa00830|hsa00980|hsa00982|hsa01100|hsa04936
124044	hsa04217
1241	hsa04080
1244	hsa01523|hsa01524|hsa02010|hsa04976
124404	hsa05100|hsa05131
124454	hsa00860|hsa00970|hsa01100|hsa01240
124538	hsa04740
124540	hsa03015
124583	hsa00230|hsa00240|hsa01100|hsa01232
124975	hsa00430|hsa00480|hsa01100
124995	hsa03010
125	hsa00010|hsa00071|hsa00350|hsa00620|hsa00830|hsa00980|hsa00982|hsa01100|hsa04936
125061	hsa00380|hsa00630|hsa01100|hsa01240
125115	hsa04915|hsa05150
1258	hsa04022|hsa04024|hsa04740|hsa04744
125893	hsa05168
1259	hsa04022|hsa04024|hsa04744
125919	hsa05168
125958	hsa04740
125962	hsa04740
125963	hsa04740
125965	hsa00190|hsa01100|hsa04260|hsa04714|hsa04932|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
125981	hsa00600|hsa01100|hsa04071
126	hsa00010|hsa00071|hsa00350|hsa00620|hsa00830|hsa00980|hsa00982|hsa01100|hsa04936
1260	hsa04024|hsa04740
126014	hsa04380
126017	hsa05168
126068	hsa05168
126070	hsa05168
1261	hsa04024|hsa04740
126129	hsa00071|hsa01212|hsa03320|hsa04152|hsa04714|hsa04920|hsa04922|hsa04936
1262	hsa04024|hsa04740
126231	hsa05168
126295	hsa05168
1263	hsa04068|hsa04625|hsa05152
126328	hsa00190|hsa01100|hsa04714|hsa04723|hsa04932|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
126370	hsa04740
126374	hsa04390|hsa04392
126375	hsa05168
126541	hsa04740
126792	hsa00532|hsa00534|hsa01100
1268	hsa04015|hsa04080|hsa04714|hsa04723
1269	hsa04080
126961	hsa04613|hsa05034|hsa05131|hsa05202|hsa05322
126969	hsa05231
127	hsa00010|hsa00071|hsa00350|hsa00620|hsa00830|hsa00980|hsa00982|hsa01100|hsa04936
1270	hsa04060|hsa04630
127059	hsa04740
127062	hsa04740
127064	hsa04740
127066	hsa04740
127068	hsa04740
127069	hsa04740
127074	hsa04740
127077	hsa04740
1271	hsa04060|hsa04630
127124	hsa00190|hsa01100|hsa04145|hsa04150|hsa04721|hsa04966|hsa05110|hsa05120|hsa05165|hsa05323
1272	hsa04514
127281	hsa00590|hsa01100
127385	hsa04740
127396	hsa05168
127550	hsa00603|hsa01100
127602	hsa05014|hsa05016|hsa05022
127608	hsa04740
127623	hsa04740
1277	hsa04151|hsa04510|hsa04512|hsa04611|hsa04926|hsa04933|hsa04974|hsa05146|hsa05165|hsa05205|hsa05415
1278	hsa04151|hsa04510|hsa04512|hsa04611|hsa04926|hsa04933|hsa04974|hsa05146|hsa05165|hsa05205|hsa05415
127829	hsa05132
128	hsa00010|hsa00071|hsa00350|hsa00620|hsa00830|hsa00980|hsa00982|hsa01100|hsa01200|hsa04936
1280	hsa04151|hsa04510|hsa04512|hsa04974|hsa05165
1281	hsa04611|hsa04926|hsa04933|hsa04974|hsa05146|hsa05415
128178	hsa04064
1282	hsa04151|hsa04510|hsa04512|hsa04926|hsa04933|hsa04974|hsa05146|hsa05165|hsa05200|hsa05222
128239	hsa04810
128312	hsa04613|hsa05034|hsa05203|hsa05322
128360	hsa04740
128366	hsa04740
128367	hsa04740
128368	hsa04740
128371	hsa04740
128372	hsa04740
1284	hsa04151|hsa04510|hsa04512|hsa04926|hsa04933|hsa04974|hsa05146|hsa05165|hsa05200|hsa05222
1285	hsa04151|hsa04510|hsa04512|hsa04926|hsa04933|hsa04974|hsa05146|hsa05165|hsa05200|hsa05222
1286	hsa04151|hsa04510|hsa04512|hsa04926|hsa04933|hsa04974|hsa05146|hsa05165|hsa05200|hsa05222
1287	hsa04151|hsa04510|hsa04512|hsa04926|hsa04933|hsa04974|hsa05146|hsa05165|hsa05200|hsa05222
1288	hsa04151|hsa04510|hsa04512|hsa04926|hsa04933|hsa04974|hsa05146|hsa05165|hsa05200|hsa05222
128866	hsa03250|hsa04144|hsa04217
128869	hsa00563|hsa01100
1289	hsa04974
1290	hsa04974
1291	hsa04151|hsa04510|hsa04512|hsa04974|hsa05165
1292	hsa04151|hsa04510|hsa04512|hsa04974|hsa05165
1293	hsa04151|hsa04510|hsa04512|hsa04974|hsa05165
1294	hsa04974
129401	hsa03013|hsa05014
1295	hsa04974
129521	hsa04080
1296	hsa04974
129607	hsa00240|hsa01100|hsa01232|hsa01240
129642	hsa00561|hsa00564|hsa01100
129685	hsa03022
1297	hsa04151|hsa04510|hsa04512|hsa04974|hsa05165
1298	hsa04151|hsa04510|hsa04512|hsa04974|hsa05165
129807	hsa00511|hsa00600|hsa01100
1299	hsa04151|hsa04510|hsa04512|hsa04974|hsa05165
130	hsa00010|hsa00071|hsa00350|hsa00620|hsa00830|hsa00980|hsa00982|hsa01100|hsa04936
1300	hsa04974
130013	hsa00380|hsa01100
130075	hsa04740
1301	hsa04974
1302	hsa04974
1303	hsa04974
130340	hsa04142|hsa05170
130367	hsa00600|hsa01100|hsa04071
130399	hsa04060|hsa04350|hsa04550
1305	hsa04974
130574	hsa04080
130576	hsa04080
130589	hsa00010|hsa00052|hsa01100
1306	hsa04974
1307	hsa04974
1308	hsa04974
131	hsa00010|hsa00071|hsa00350|hsa00620|hsa00830|hsa00980|hsa00982|hsa01100|hsa04936
1310	hsa04974
1311	hsa04145|hsa04151|hsa04510|hsa04512|hsa05144|hsa05165
1312	hsa00140|hsa00350|hsa01100|hsa04728
131405	hsa05206
131450	hsa05167
131669	hsa00340|hsa01100
1317	hsa01524|hsa04978
131870	hsa00230|hsa01100|hsa01232|hsa03018
131873	hsa04151|hsa04510|hsa04512|hsa04974|hsa05165
131890	hsa04062|hsa04144|hsa04744
132	hsa00230|hsa01100|hsa01232
132014	hsa04060|hsa04657
132158	hsa00030|hsa00260|hsa00561|hsa00630|hsa01100|hsa01200
132430	hsa03015|hsa03018
1325	hsa04080
1326	hsa04010|hsa04620|hsa04660|hsa04668
132660	hsa04218
1327	hsa00190|hsa01100|hsa04260|hsa04714|hsa04932|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
132789	hsa00520|hsa01100
132864	hsa04114|hsa04914
132884	hsa04340
1329	hsa00190|hsa01100|hsa04260|hsa04714|hsa04932|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
133	hsa04080|hsa04270
133022	hsa04141
133121	hsa00565|hsa01100
133396	hsa04060
133522	hsa04931
133686	hsa00760|hsa01100|hsa01240
1337	hsa00190|hsa01100|hsa04260|hsa04714|hsa04932|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
1339	hsa00190|hsa01100|hsa04260|hsa04714|hsa04932|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
134	hsa04022|hsa04024|hsa04071|hsa04080|hsa04923|hsa04924|hsa05032
1340	hsa00190|hsa01100|hsa04260|hsa04714|hsa04932|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
134083	hsa04740
134111	hsa04120
134147	hsa01100
134430	hsa03008
1345	hsa00190|hsa01100|hsa04260|hsa04714|hsa04932|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
134526	hsa00620|hsa01100
1346	hsa00190|hsa01100|hsa04260|hsa04714|hsa04932|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
1347	hsa00190|hsa01100|hsa04260|hsa04714|hsa04932|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
134860	hsa04080
134864	hsa04080
1349	hsa00190|hsa01100|hsa04260|hsa04714|hsa04932|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
135	hsa04015|hsa04020|hsa04024|hsa04080|hsa04270|hsa05012|hsa05034
1350	hsa00190|hsa01100|hsa04260|hsa04714|hsa04932|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
1351	hsa00190|hsa01100|hsa04260|hsa04714|hsa04932|hsa05010|hsa05012|hsa05014|hsa05016|hsa05020|hsa05022|hsa05208|hsa05415
135112	hsa04142
135152	hsa00515|hsa01100
1352	hsa00190|hsa00860|hsa01100|hsa01240|hsa04714
135250	hsa04650
1353	hsa00190|hsa01100|hsa04714
1355	hsa00190|hsa00860|hsa01100|hsa01240|hsa04714
1356	hsa00860|hsa04216
1357	hsa04972|hsa04974
1358	hsa04972|hsa04974
1359	hsa04614|hsa04972|hsa04974
135924	hsa04740
135941	hsa04740
135946	hsa04740
135948	hsa04740
136	hsa04015|hsa04020|hsa04080|hsa04270|hsa05034
1360	hsa04972|hsa04974
136051	hsa05168
1361	hsa04610|hsa04972|hsa04974
136227	hsa04974
1363	hsa04940
1364	hsa04514|hsa04530|hsa04670|hsa05130|hsa05160
1365	hsa04514|hsa04530|hsa04670|hsa05130|hsa05160
1366	hsa04514|hsa04530|hsa04670|hsa05130|hsa05160
137075	hsa04514|hsa04530|hsa04670|hsa05130|hsa05160
1371	hsa00860|hsa01100|hsa01240
1373	hsa00220|hsa00250|hsa00910|hsa01100|hsa01200|hsa01230
137362	hsa00220|hsa00250|hsa00270|hsa00330|hsa00350|hsa00360|hsa00400|hsa01100|hsa01200|hsa01210|hsa01230
1374	hsa00071|hsa01212|hsa03320|hsa04152|hsa04714|hsa04920|hsa04922|hsa04931|hsa04936
137492	hsa04144
1375	hsa00071|hsa01212|hsa03320|hsa04152|hsa04714|hsa04920|hsa04922|hsa04931|hsa04936|hsa05415
1376	hsa00071|hsa01212|hsa03320|hsa04714|hsa05415
137682	hsa04714
1378	hsa04610|hsa04613|hsa04640|hsa05134|hsa05140|hsa05144|hsa05152
1379	hsa04610|hsa04613|hsa04640|hsa05134|hsa05140|hsa05144|hsa05152
137964	hsa00561|hsa00564|hsa01100
137970	hsa04360
1380	hsa04610|hsa04640|hsa04662|hsa05169
138050	hsa00531|hsa01100|hsa04142
138199	hsa00340|hsa01100
1384	hsa04146
138429	hsa00562|hsa01100|hsa04144
138474	hsa03022
1385	hsa04022|hsa04024|hsa04151|hsa04152|hsa04211|hsa04261|hsa04380|hsa04612|hsa04668|hsa04710|hsa04713|hsa04714|hsa04725|hsa04728|hsa04911|hsa04915|hsa04916|hsa04918|hsa04922|hsa04924|hsa04925|hsa04926|hsa04927|hsa04928|hsa04931|hsa04934|hsa04935|hsa04962|hsa05016|hsa05020|hsa05030|hsa05031|hsa05034|hsa05152|hsa05161|hsa05163|hsa05165|hsa05166|hsa05167|hsa05203|hsa05207|hsa05215
1386	hsa04010|hsa04022|hsa04151|hsa04211|hsa04261|hsa04668|hsa04714|hsa04728|hsa04911|hsa04915|hsa04918|hsa04922|hsa04925|hsa04926|hsa04927|hsa04928|hsa04934|hsa04935|hsa05020|hsa05030|hsa05031|hsa05034|hsa05161|hsa05163|hsa05166|hsa05203|hsa05207
1387	hsa03250|hsa04024|hsa04066|hsa04068|hsa04110|hsa04310|hsa04330|hsa04350|hsa04520|hsa04630|hsa04720|hsa04916|hsa04919|hsa04922|hsa04935|hsa05016|hsa05152|hsa05161|hsa05164|hsa05165|hsa05166|hsa05167|hsa05200|hsa05203|hsa05206|hsa05211|hsa05215
138716	hsa03008
138799	hsa04740
1388	hsa04022|hsa04141|hsa04151|hsa04211|hsa04261|hsa04668|hsa04728|hsa04911|hsa04915|hsa04918|hsa04925|hsa04926|hsa04927|hsa04928|hsa04934|hsa04935|hsa05020|hsa05030|hsa05031|hsa05034|hsa05161|hsa05163|hsa05166|hsa05203|hsa05207
138802	hsa04740
138803	hsa04740
138804	hsa04740
138805	hsa04740
138881	hsa04740
138882	hsa04740
138883	hsa04740
1390	hsa04261
139065	hsa04514
139189	hsa00561|hsa00564|hsa01100|hsa04070|hsa04072|hsa05231
1392	hsa04024|hsa04080|hsa04730|hsa04934|hsa05034
139341	hsa04137
1394	hsa04024|hsa04080|hsa04730|hsa04934
139420	hsa04922
1395	hsa04024|hsa04080|hsa04934
139735	hsa05168
139760	hsa04024|hsa04911
1398	hsa04010|hsa04012|hsa04015|hsa04062|hsa04510|hsa04666|hsa04722|hsa04810|hsa04910|hsa04935|hsa05100|hsa05131|hsa05135|hsa05163|hsa05170|hsa05200|hsa05206|hsa05211|hsa05220
1399	hsa04010|hsa04012|hsa04015|hsa04062|hsa04510|hsa04666|hsa04722|hsa04810|hsa04910|hsa04935|hsa05100|hsa05131|hsa05135|hsa05163|hsa05170|hsa05200|hsa05206|hsa05211|hsa05220
140	hsa04022|hsa04071|hsa04080
140032	hsa03010|hsa05171
140465	hsa04270|hsa04530|hsa04921
140564	hsa03250|hsa05170
140609	hsa04621
140612	hsa05168
140679	hsa04721|hsa04723|hsa04727|hsa05032|hsa05033
1407	hsa04710
140735	hsa04962|hsa05132
140739	hsa04120
140775	hsa04140|hsa05014|hsa05022
1408	hsa04710
140801	hsa03010|hsa05171
140803	hsa04978
140838	hsa00520|hsa01100|hsa01250
140885	hsa04380
140886	hsa03015|hsa03018
1409	hsa04141
1410	hsa04141|hsa04213
142	hsa03410|hsa04064|hsa04210|hsa04217|hsa05415
142678	hsa05417
142680	hsa04928|hsa04978
142827	hsa00650|hsa01100
143	hsa03410|hsa04210
1431	hsa00020|hsa00630|hsa01100|hsa01200|hsa01210|hsa01230
143187	hsa04130
